id,city,state,country,lon,lat
NCT00484263,Melbourne,Victoria,Australia,144.9630576,-37.8136276
NCT00728715,Valencia,NA,Spain,-0.7532808999999999,39.4840108
NCT00749866,Edinburgh,Lothian,United Kingdom,-3.188267,55.953252
NCT00816309,Edinburgh,Scotland,United Kingdom,-3.188267,55.953252
NCT00868075,Edinburgh,Scotland,United Kingdom,-3.188267,55.953252
NCT00885521,Melbourne,Victoria,Australia,144.9630576,-37.8136276
NCT00885521,Melbourne,Victoria,Australia,144.9630576,-37.8136276
NCT00885521,Perth,Western Australia,Australia,115.861309,-31.9523123
NCT00889967,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT00889967,Los Angeles,California,United States,-118.2436849,34.0522342
NCT00889967,Sacramento,California,United States,-121.4943996,38.5815719
NCT00889967,Torrance,California,United States,-118.3406288,33.8358492
NCT00889967,Waterbury,Connecticut,United States,-73.0514965,41.5581525
NCT00889967,Brandon,Florida,United States,-82.2859247,27.937801
NCT00889967,Miami,Florida,United States,-80.1917902,25.7616798
NCT00889967,Council Bluffs,Iowa,United States,-95.8608333,41.2619444
NCT00889967,Summit,New Jersey,United States,-74.3646122,40.7146376
NCT00889967,New York,New York,United States,-74.0059728,40.7127753
NCT00889967,Elizabeth City,North Carolina,United States,-76.2510461,36.2946008
NCT00889967,Toledo,Ohio,United States,-83.5378674,41.6528052
NCT00889967,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT00889967,McKinney,Texas,United States,-96.6389342,33.1983388
NCT00889967,Calgary,Alberta,Canada,-114.0718831,51.04473309999999
NCT00889967,Kelowna,British Columbia,Canada,-119.4960106,49.8879519
NCT00889967,Vancouver,British Columbia,Canada,-123.1207375,49.2827291
NCT00889967,Vancouver,British Columbia,Canada,-123.1207375,49.2827291
NCT00889967,Ottawa,Ontario,Canada,-75.69719309999999,45.4215296
NCT00889967,Montreal,Quebec,Canada,-73.567256,45.5016889
NCT00889967,St. Jerome,Quebec,Canada,-74.004948,45.775357
NCT00889967,Berlin,NA,Germany,13.404954,52.52000659999999
NCT00889967,Donaustauf,NA,Germany,12.2073854,49.0324537
NCT00889967,Heidelberg,NA,Germany,8.6724335,49.3987524
NCT00889967,Neuwied,NA,Germany,7.4664546,50.4361866
NCT00889967,Belfast,Britain,United Kingdom,-5.93012,54.59728500000001
NCT00889967,Birmingham,Britain,United Kingdom,-1.890401,52.48624299999999
NCT00889967,Bradford,Britain,United Kingdom,-1.7563583,53.7937996
NCT00889967,Manchester,Britain,United Kingdom,-2.2426305,53.4807593
NCT00889967,Newcastle upon Tyne,"Freeman Road, High Heaton",United Kingdom,-1.5949955,55.0001588
NCT00889967,London,High Street Lewisham,United Kingdom,-0.0131307,51.4579512
NCT00889967,Birmingham,NA,United Kingdom,-1.890401,52.48624299999999
NCT00889967,Glasgow,NA,United Kingdom,-4.251806,55.864237
NCT00889967,London,NA,United Kingdom,-0.1275862,51.5072178
NCT00889967,Salford,NA,United Kingdom,-2.2901264,53.48752349999999
NCT00889967,Stoke on Trent,NA,United Kingdom,-2.1827408,53.0033369
NCT00889967,Tyne and Wear,NA,United Kingdom,-1.5666991,54.9951837
NCT00930982,Little Rock,Arkansas,United States,-92.2880157,34.7444618
NCT00930982,La Jolla,California,United States,-117.2712717,32.8328112
NCT00930982,Denver,Colorado,United States,-104.990251,39.7392358
NCT00930982,Farmington,Connecticut,United States,-72.79502699999999,41.7360305
NCT00930982,Washington,District of Columbia,United States,-77.0368707,38.9071923
NCT00930982,Naples,Florida,United States,-81.7948103,26.1420358
NCT00930982,Michigan City,Indiana,United States,-86.8950297,41.70753939999999
NCT00930982,Mineola,New York,United States,-73.64068449999999,40.7492678
NCT00930982,Houston,Texas,United States,-95.3698028,29.7604267
NCT00930982,Tyler,Texas,United States,-95.30106239999999,32.3512601
NCT00930982,Payson,Utah,United States,-111.7321518,40.0443989
NCT00930982,Concord,New South Wales,Australia,151.1033131,-33.8559625
NCT00930982,South Brisbane,Queensland,Australia,153.0134124,-27.4743523
NCT00930982,Woollongabba,Queensland,Australia,153.035968,-27.486534
NCT00930982,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT00930982,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT00930982,Heidelberg,Victoria,Australia,145.0696116,-37.7566014
NCT00930982,Prahran,Victoria,Australia,145.0027616,-37.8507947
NCT00930982,Nedlands,Western Australia,Australia,115.8057894,-31.9787216
NCT00930982,Löwenstein,Baden-Württemberg,Germany,9.379206,49.09671220000001
NCT00930982,Rüdersdorf,Brandenburg,Germany,13.8373971,52.481592
NCT00930982,Frankfurt,Hessen,Germany,8.6821267,50.1109221
NCT00930982,Gelnhausen,Hessen,Germany,9.1863725,50.2045664
NCT00930982,Hannover,Niedersachsen,Germany,9.732010400000002,52.3758916
NCT00930982,Hannover,Niedersachsen,Germany,9.732010400000002,52.3758916
NCT00930982,Witten,Nordrhein-Westfalen,Germany,7.353197000000001,51.4438926
NCT00930982,Koblenz,Rheinland-Pfalz,Germany,7.5889959,50.3569429
NCT00930982,Mainz,Rheinland-Pfalz,Germany,8.2472526,49.9928617
NCT00930982,Geesthacht,Schleswig-Holstein,Germany,10.3611665,53.4379562
NCT00930982,Großhansdorf,Schleswig-Holstein,Germany,10.2730016,53.651326
NCT00930982,Bad Berka,Thüringen,Germany,11.281641,50.8982547
NCT00930982,Berlin,NA,Germany,13.404954,52.52000659999999
NCT00930982,Berlin,NA,Germany,13.404954,52.52000659999999
NCT00930982,Berlin,NA,Germany,13.404954,52.52000659999999
NCT00930982,Berlin,NA,Germany,13.404954,52.52000659999999
NCT00930982,Santiago de Compostela,A Coruña,Spain,-8.5441729,42.8768606
NCT00930982,Palma de Mallorca,Illes Baleares,Spain,2.6501603,39.5696005
NCT00930982,Badajoz,NA,Spain,-6.9706535,38.8794495
NCT00930982,Barcelona,NA,Spain,2.168568,41.3873974
NCT00930982,Uppsala,NA,Sweden,17.6389267,59.85856380000001
NCT00930982,Bristol,Avon,United Kingdom,-2.367693176771563,51.47341767336805
NCT00930982,Cambridge,Cambridgeshire,United Kingdom,0.1312729,52.1950788
NCT00930982,Liverpool,Merseyside,United Kingdom,-2.9915726,53.4083714
NCT00930982,Belfast,North Ireland,United Kingdom,-5.93012,54.59728500000001
NCT00930982,Newcastle Upon Tyne,Tyne and Wear,United Kingdom,-1.61778,54.978252
NCT00930982,Edinburgh,NA,United Kingdom,-3.188267,55.953252
NCT00930982,Norwich,NA,United Kingdom,1.2978802,52.6292567
NCT01299181,Edinburgh,Scotland,United Kingdom,-3.188267,55.953252
NCT01299194,Edinburgh,Scotland,United Kingdom,-3.188267,55.953252
NCT01313624,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT01313624,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT01313624,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT01313624,Scottsdale,Arizona,United States,-111.9260519,33.4941704
NCT01313624,Los Angeles,California,United States,-118.2436849,34.0522342
NCT01313624,Sacramento,California,United States,-121.4943996,38.5815719
NCT01313624,Ventura,California,United States,-119.2945199,34.2804923
NCT01313624,Denver,Colorado,United States,-104.990251,39.7392358
NCT01313624,Farmington,Connecticut,United States,-72.79502699999999,41.7360305
NCT01313624,Clearwater,Florida,United States,-82.8001026,27.9658533
NCT01313624,Gainesville,Florida,United States,-82.32482619999999,29.6516344
NCT01313624,Kissimmee,Florida,United States,-81.40757099999999,28.2919557
NCT01313624,Miami,Florida,United States,-80.1917902,25.7616798
NCT01313624,Orlando,Florida,United States,-81.3789269,28.5383832
NCT01313624,Weston,Florida,United States,-80.3997748,26.1003654
NCT01313624,Atlanta,Georgia,United States,-84.3879824,33.7489954
NCT01313624,Baltimore,Maryland,United States,-76.6121893,39.2903848
NCT01313624,Rochester,Minnesota,United States,-92.4801989,44.0121221
NCT01313624,Chesterfield,Missouri,United States,-90.5770675,38.6631083
NCT01313624,Albany,New York,United States,-73.7562317,42.6525793
NCT01313624,Jamaica,New York,United States,-73.7889689,40.702677
NCT01313624,Mineola,New York,United States,-73.64068449999999,40.7492678
NCT01313624,New York,New York,United States,-74.0059728,40.7127753
NCT01313624,Cincinnati,Ohio,United States,-84.5120196,39.1031182
NCT01313624,Portland,Oregon,United States,-122.6783853,45.515232
NCT01313624,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT01313624,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT01313624,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT01313624,Charleston,South Carolina,United States,-79.93105120000001,32.7764749
NCT01313624,McKinney,Texas,United States,-96.6389342,33.1983388
NCT01313624,San Antonio,Texas,United States,-98.4945922,29.4251905
NCT01313624,Tyler,Texas,United States,-95.30106239999999,32.3512601
NCT01313624,Charlottesville,Virginia,United States,-78.47667810000002,38.0293059
NCT01313624,Falls Church,Virginia,United States,-77.1710914,38.88233400000001
NCT01313624,Seattle,Washington,United States,-122.3320708,47.6062095
NCT01313624,Tacoma,Washington,United States,-122.4442906,47.2528768
NCT01313624,Concord,New South Wales,Australia,151.1033131,-33.8559625
NCT01313624,Darlinghurst,New South Wales,Australia,151.2199017,-33.8790972
NCT01313624,Glebe,New South Wales,Australia,151.1869715,-33.8797767
NCT01313624,Kogarah,New South Wales,Australia,151.1372588,-33.9643523
NCT01313624,Perth,New South Wales,Australia,115.861309,-31.9523123
NCT01313624,Westmead,New South Wales,Australia,150.9869597,-33.8085661
NCT01313624,Brisbane,Queensland,Australia,153.0260341,-27.4704528
NCT01313624,Chermside,Queensland,Australia,153.0310009,-27.3858322
NCT01313624,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT01313624,Daws Park,South Australia,Australia,138.5909263,-34.979522
NCT01313624,Toorak Gardens,South Australia,Australia,138.6374021,-34.9316498
NCT01313624,Clayton,Victoria,Australia,145.127492,-37.9145479
NCT01313624,Frankston,Victoria,Australia,145.135722,-38.1466246
NCT01313624,Westmead,Victoria,Australia,150.9869597,-33.8085661
NCT01313624,Nedlands,Western Australia,Australia,115.8057894,-31.9787216
NCT01313624,Calgary,Alberta,Canada,-114.0718831,51.04473309999999
NCT01313624,Edmonton,Alberta,Canada,-113.4938229,53.5461245
NCT01313624,Kelowna,British Columbia,Canada,-119.4960106,49.8879519
NCT01313624,Vancouver,British Columbia,Canada,-123.1207375,49.2827291
NCT01313624,Vancouver,British Columbia,Canada,-123.1207375,49.2827291
NCT01313624,Kingston,Ontario,Canada,-76.4859544,44.2311717
NCT01313624,Toronto,Ontario,Canada,-79.3831843,43.653226
NCT01313624,Windsor,Ontario,Canada,-83.03636329999999,42.3149367
NCT01313624,Montreal,Quebec,Canada,-73.567256,45.5016889
NCT01314716,Florence,Alabama,United States,-87.677251,34.79981
NCT01314716,Flagstaff,Arizona,United States,-111.651302,35.1982836
NCT01314716,Peoria,Arizona,United States,-112.2373779,33.5805955
NCT01314716,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT01314716,Scottsdale,Arizona,United States,-111.9260519,33.4941704
NCT01314716,Orange,California,United States,-117.8531007,33.7879139
NCT01314716,San Diego,California,United States,-117.1610838,32.715738
NCT01314716,San Francisco,California,United States,-122.4194155,37.7749295
NCT01314716,Washington,District of Columbia,United States,-77.0368707,38.9071923
NCT01314716,Jacksonville,Florida,United States,-81.65565099999999,30.3321838
NCT01314716,Miami,Florida,United States,-80.1917902,25.7616798
NCT01314716,Orlando,Florida,United States,-81.3789269,28.5383832
NCT01314716,Sarasota,Florida,United States,-82.5310117,27.336465
NCT01314716,St. Petersburg,Florida,United States,-82.64029149999999,27.7676008
NCT01314716,Tampa,Florida,United States,-82.4571776,27.950575
NCT01314716,Winter Park,Florida,United States,-81.33923519999999,28.5999998
NCT01314716,Decatur,Georgia,United States,-84.2963123,33.7748275
NCT01314716,Chicago,Illinois,United States,-87.6297982,41.8781136
NCT01314716,Council Bluffs,Iowa,United States,-95.8608333,41.2619444
NCT01314716,Louisville,Kentucky,United States,-85.7584557,38.2526647
NCT01314716,Rosedale,Maryland,United States,-76.51551909999999,39.3201074
NCT01314716,New Brunswick,New Jersey,United States,-74.4518188,40.4862157
NCT01314716,Summit,New Jersey,United States,-74.3646122,40.7146376
NCT01314716,Jamaica,New York,United States,-73.7889689,40.702677
NCT01314716,New York,New York,United States,-74.0059728,40.7127753
NCT01314716,Chapel Hill,North Carolina,United States,-79.0558445,35.9131996
NCT01314716,Portland,Oregon,United States,-122.6783853,45.515232
NCT01314716,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT01314716,Tyler,Texas,United States,-95.30106239999999,32.3512601
NCT01314716,Salt Lake City,Utah,United States,-111.8910474,40.7607793
NCT01314716,Tacoma,Washington,United States,-122.4442906,47.2528768
NCT01314716,Madison,Wisconsin,United States,-89.4007501,43.0721661
NCT01314716,Milwaukee,Wisconsin,United States,-87.9064736,43.0389025
NCT01314716,Concord,New South Wales,Australia,151.1033131,-33.8559625
NCT01314716,Darlinghurst,New South Wales,Australia,151.2199017,-33.8790972
NCT01314716,Kogarah,New South Wales,Australia,151.1372588,-33.9643523
NCT01314716,Perth,New South Wales,Australia,115.861309,-31.9523123
NCT01314716,Westmead,New South Wales,Australia,150.9869597,-33.8085661
NCT01314716,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT01314716,Daw Park,South Australia,Australia,138.5909263,-34.979522
NCT01314716,Toorak Gardens,South Australia,Australia,138.6374021,-34.9316498
NCT01314716,Nedlands,Western Australia,Australia,115.8057894,-31.9787216
NCT01314716,Brussels,NA,Belgium,4.3571696,50.8476424
NCT01314716,Edegem,NA,Belgium,4.4313468,51.1561016
NCT01314716,Leuven,NA,Belgium,4.7137645,50.8822871
NCT01314716,Kelowna,British Columbia,Canada,-119.4960106,49.8879519
NCT01314716,Vancouver,British Columbia,Canada,-123.1207375,49.2827291
NCT01314716,Toronto,Ontario,Canada,-79.3831843,43.653226
NCT01314716,"Gap, PACA",NA,France,6.079758,44.559638
NCT01314716,Marseille,NA,France,5.36978,43.296482
NCT01314716,Montpellier Cedex 05,NA,France,3.876716,43.610769
NCT01314716,Nice,NA,France,2.213749,46.227638
NCT01314716,Pessac,NA,France,-0.630386,44.80583
NCT01314716,Toulouse,NA,France,1.444209,43.604652
NCT01314716,Berlin-Charlottenburg (Westend),NA,Germany,13.3041054,52.5166023
NCT01314716,Berlin,NA,Germany,13.404954,52.52000659999999
NCT01314716,Freiburg,NA,Germany,7.842104299999999,47.9990077
NCT01314716,Giessen,NA,Germany,8.678403099999999,50.5840512
NCT01314716,Hannover,NA,Germany,9.732010400000002,52.3758916
NCT01314716,Homburg,NA,Germany,7.3398427999999996,49.3295827
NCT01314716,Jena,NA,Germany,11.5892372,50.927054
NCT01314716,Leipzig,NA,Germany,12.3730747,51.3396955
NCT01314716,Leipzig,NA,Germany,12.3730747,51.3396955
NCT01314716,Munich,NA,Germany,11.5819806,48.1351253
NCT01314716,Ferrara,NA,Italy,11.619787,44.8381237
NCT01314716,Milan,NA,Italy,9.189982,45.464203500000004
NCT01314716,Modena,NA,Italy,10.9252269,44.647128
NCT01314716,Naples,NA,Italy,14.26812,40.8517983
NCT01314716,Pisa,NA,Italy,11.7566298,45.1738544
NCT01314716,Verona,NA,Italy,10.9916215,45.43838419999999
NCT01314716,Alkmaar,NA,Netherlands,4.753375399999999,52.6323813
NCT01314716,Rotterdam,NA,Netherlands,4.4777325,51.9244201
NCT01314716,Barcelona,NA,Spain,2.168568,41.3873974
NCT01314716,Barcelona,NA,Spain,2.168568,41.3873974
NCT01314716,Barcelona,NA,Spain,2.168568,41.3873974
NCT01314716,Girona,NA,Spain,2.8214264,41.9794005
NCT01314716,Madrid,NA,Spain,-3.7037902,40.4167754
NCT01314716,Valencia,NA,Spain,-0.7532808999999999,39.4840108
NCT01314716,Cambridgeshire,NA,United Kingdom,0.1312729,52.1950788
NCT01314716,Edinburgh,NA,United Kingdom,-3.188267,55.953252
NCT01314716,Exeter,NA,United Kingdom,-3.5274889,50.72603669999999
NCT01314716,Newcastle upon Tyne,NA,United Kingdom,-1.61778,54.978252
NCT01314716,Sheffield,NA,United Kingdom,-1.470085,53.38112899999999
NCT01314716,"Torquay, Devon",NA,United Kingdom,-3.525315,50.4619209
NCT01314716,Wolverhampton,NA,United Kingdom,-2.1256587,52.5868159
NCT01463371,Valencia,NA,Spain,-0.7532808999999999,39.4840108
NCT01515007,Peoria,Arizona,United States,-112.2373779,33.5805955
NCT01515007,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT01515007,Downey,California,United States,-118.1331593,33.9401088
NCT01515007,Los Angeles,California,United States,-118.2436849,34.0522342
NCT01515007,Poway,California,United States,-117.0358646,32.9628232
NCT01515007,Farmington,Connecticut,United States,-72.79502699999999,41.7360305
NCT01515007,Washington,District of Columbia,United States,-77.0368707,38.9071923
NCT01515007,Celebration,Florida,United States,-81.5407793,28.3188815
NCT01515007,Kissimmee,Florida,United States,-81.40757099999999,28.2919557
NCT01515007,Miami,Florida,United States,-80.1917902,25.7616798
NCT01515007,Sebring,Florida,United States,-81.440907,27.495592
NCT01515007,Kailua,Hawaii,United States,-157.743368,21.3945828
NCT01515007,Chicago,Illinois,United States,-87.6297982,41.8781136
NCT01515007,Columbia,Maryland,United States,-76.86104619999999,39.2037144
NCT01515007,Royal Oak,Michigan,United States,-83.1446485,42.4894801
NCT01515007,Rochester,Minnesota,United States,-92.4801989,44.0121221
NCT01515007,Lincoln,Nebraska,United States,-96.7025955,40.813616
NCT01515007,Cedar Knolls,New Jersey,United States,-74.4500053,40.821763
NCT01515007,New Hyde Park,New York,United States,-73.6879082,40.7351018
NCT01515007,New York,New York,United States,-74.0059728,40.7127753
NCT01515007,Syracuse,New York,United States,-76.14742439999999,43.0481221
NCT01515007,Charlotte,North Carolina,United States,-80.8431267,35.2270869
NCT01515007,Huntersville,North Carolina,United States,-80.84285040000002,35.410694
NCT01515007,Oklahoma City,Oklahoma,United States,-97.5164276,35.4675602
NCT01515007,Anderson,South Carolina,United States,-82.6501332,34.5034394
NCT01515007,Charleston,South Carolina,United States,-79.93105120000001,32.7764749
NCT01515007,Columbia,South Carolina,United States,-81.0348144,34.0007104
NCT01515007,Fort Worth,Texas,United States,-97.3307658,32.7554883
NCT01515007,Tyler,Texas,United States,-95.30106239999999,32.3512601
NCT01515007,Falls Church,Virginia,United States,-77.1710914,38.88233400000001
NCT01515007,Concord,New South Wales,Australia,151.1033131,-33.8559625
NCT01515007,Westmead,New South Wales,Australia,150.9869597,-33.8085661
NCT01515007,Brisbane,Queensland,Australia,153.0260341,-27.4704528
NCT01515007,Cairns,Queensland,Australia,145.7709529,-16.9203476
NCT01515007,South Brisbane,Queensland,Australia,153.0134124,-27.4743523
NCT01515007,Daw Park,South Australia,Australia,138.5909263,-34.979522
NCT01515007,Footscray,Victoria,Australia,144.892357,-37.7988987
NCT01515007,Heidelberg,Victoria,Australia,145.0696116,-37.7566014
NCT01515007,Adelaide,NA,Australia,138.6007456,-34.9284989
NCT01515007,Calgary,Alberta,Canada,-114.0718831,51.04473309999999
NCT01515007,Kelowna,British Columbia,Canada,-119.4960106,49.8879519
NCT01515007,Montreal,Quebec,Canada,-73.567256,45.5016889
NCT01515007,Borstel,Schleswig-Holstein,Germany,9.7984239,53.9688715
NCT01515007,Berlin,NA,Germany,13.404954,52.52000659999999
NCT01515007,Donaustaff,NA,Germany,10.451526,51.165691
NCT01515007,Freiburg,NA,Germany,7.842104299999999,47.9990077
NCT01515007,Hannover,NA,Germany,9.732010400000002,52.3758916
NCT01515007,Immenstadt im Allgau,NA,Germany,10.2206641,47.5592213
NCT01515007,Lubeck,NA,Germany,10.6865593,53.8654673
NCT01515007,Munich,NA,Germany,11.5819806,48.1351253
NCT01515007,Budapest,NA,Hungary,19.040235,47.497912
NCT01515007,Debrecen,NA,Hungary,21.6254485,47.5288879
NCT01515007,Miskolc,NA,Hungary,20.7784384,48.1034775
NCT01515007,Szombathely,NA,Hungary,16.6218441,47.2306851
NCT01515007,Dublin,NA,Ireland,-6.2723062,53.3387508
NCT01515007,Galway,NA,Ireland,-9.0567905,53.270668
NCT01515007,Ashkelon,NA,Israel,34.5742523,31.6687885
NCT01515007,Haifa,NA,Israel,34.989571,32.7940463
NCT01515007,Holon,NA,Israel,34.787384,32.015833
NCT01515007,Jerusalem,NA,Israel,35.21371,31.768319
NCT01515007,Kfar-Saba,NA,Israel,34.90761,32.178195
NCT01515007,Rehovot,NA,Israel,34.811272,31.892773
NCT01515007,Tel Aviv,NA,Israel,34.78176759999999,32.0852999
NCT01515007,Pavia,PV,Italy,9.1582069,45.1847248
NCT01515007,Acquaviva delle Fonti,NA,Italy,16.8454361,40.8971942
NCT01515007,Bologna,NA,Italy,11.3426163,44.494887
NCT01515007,Ferrara,NA,Italy,11.619787,44.8381237
NCT01515007,Firenze,NA,Italy,11.2558136,43.7695604
NCT01515007,Milano,NA,Italy,9.189982,45.464203500000004
NCT01515007,Pisa,NA,Italy,11.7566298,45.1738544
NCT01515007,Busan,NA,"Korea, Republic of",129.0756416,35.1795543
NCT01515007,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT01515007,Cekule,NA,Latvia,24.410552,56.9238027
NCT01515007,Daugavpils,NA,Latvia,26.536179,55.874736
NCT01515007,Liepaja,NA,Latvia,21.010806,56.5046678
NCT01515007,Riga,NA,Latvia,24.1051864,56.9496487
NCT01515007,Bialystok,NA,Poland,23.1688403,53.13248859999999
NCT01515007,Chrzanow,NA,Poland,19.4001765,50.13456430000001
NCT01515007,Warsaw,NA,Poland,21.0122287,52.2296756
NCT01515007,Wroclaw,NA,Poland,17.0385376,51.1078852
NCT01515007,Bucuresti,NA,Romania,26.1025384,44.4267674
NCT01515007,Constanta,NA,Romania,28.6348138,44.1598013
NCT01515007,Timisoara,NA,Romania,21.2086793,45.7488716
NCT01515007,Durban,KwaZulu-Natal,South Africa,31.0218404,-29.85868039999999
NCT01515007,Pietermaritzburg,KwaZulu-Natal,South Africa,30.3794118,-29.6006068
NCT01515007,Amanzimtoti,NA,South Africa,30.8900839,-30.0350427
NCT01515007,Cape Town,NA,South Africa,18.4240553,-33.9248685
NCT01515007,Krugersdorp,NA,South Africa,27.8076959,-26.0963217
NCT01515007,Palma de Mallorca,Islas Baleares,Spain,2.6501603,39.5696005
NCT01515007,Barcelona,NA,Spain,2.168568,41.3873974
NCT01515007,Girona,NA,Spain,2.8214264,41.9794005
NCT01515007,Madrid,NA,Spain,-3.7037902,40.4167754
NCT01515007,Malaga,NA,Spain,-4.4212655,36.721261
NCT01515007,Kaohsiung,NA,Taiwan,120.3014353,22.6272784
NCT01515007,Taichung City,NA,Taiwan,120.6736482,24.1477358
NCT01515007,Taipei City,NA,Taiwan,121.5654268,25.0329636
NCT01515007,Glasgow,Scotland,United Kingdom,-4.251806,55.864237
NCT01515007,Birmingham,West Midlands,United Kingdom,-1.890401,52.48624299999999
NCT01515007,Bradford,NA,United Kingdom,-1.7563583,53.7937996
NCT01515007,Dundee,NA,United Kingdom,-2.970721,56.462018
NCT01515007,Liverpool,NA,United Kingdom,-2.9915726,53.4083714
NCT01515007,Llandough,NA,United Kingdom,-3.198786,51.454881
NCT01515007,London,NA,United Kingdom,-0.1275862,51.5072178
NCT01515007,Manchester,NA,United Kingdom,-2.2426305,53.4807593
NCT01515007,Newcastle upon Tyne,NA,United Kingdom,-1.61778,54.978252
NCT01515007,Nottinghamshire,NA,United Kingdom,-1.1549892,52.9540223
NCT01515007,Stoke-on-Trent,NA,United Kingdom,-2.1827408,53.0033369
NCT01515007,Tyne And Wear,NA,United Kingdom,-1.5666991,54.9951837
NCT01515007,Wolverhampton,NA,United Kingdom,-2.1256587,52.5868159
NCT01684683,Guangzhou City,Guangdong,China,113.26436,23.1290799
NCT01764841,Jasper,Alabama,United States,-87.2775053,33.8312185
NCT01764841,Flagstaff,Arizona,United States,-111.651302,35.1982836
NCT01764841,Phoenix,Arizona,United States,-112.0740373,33.4483771
NCT01764841,Scottsdale,Arizona,United States,-111.9260519,33.4941704
NCT01764841,Fort Smith,Arkansas,United States,-94.42096459999999,35.3843722
NCT01764841,Los Angeles,California,United States,-118.2436849,34.0522342
NCT01764841,Torrance,California,United States,-118.3406288,33.8358492
NCT01764841,Ventura,California,United States,-119.2945199,34.2804923
NCT01764841,Farmington,Connecticut,United States,-72.79502699999999,41.7360305
NCT01764841,Waterbury,Connecticut,United States,-73.0514965,41.5581525
NCT01764841,Washington,District of Columbia,United States,-77.0368707,38.9071923
NCT01764841,Celebration,Florida,United States,-81.5407793,28.3188815
NCT01764841,Miami,Florida,United States,-80.1917902,25.7616798
NCT01764841,Orlando,Florida,United States,-81.3789269,28.5383832
NCT01764841,Weston,Florida,United States,-80.3997748,26.1003654
NCT01764841,Winter Park,Florida,United States,-81.33923519999999,28.5999998
NCT01764841,Lawrenceville,Georgia,United States,-83.9879625,33.9562149
NCT01764841,Marietta,Georgia,United States,-84.5499327,33.95260200000001
NCT01764841,Chicago,Illinois,United States,-87.6297982,41.8781136
NCT01764841,Michigan City,Indiana,United States,-86.8950297,41.70753939999999
NCT01764841,Hazard,Kentucky,United States,-83.1932284,37.24954
NCT01764841,Chesterfield,Missouri,United States,-90.5770675,38.6631083
NCT01764841,Summit,New Jersey,United States,-74.3646122,40.7146376
NCT01764841,New Hyde Park,New York,United States,-73.6879082,40.7351018
NCT01764841,New York,New York,United States,-74.0059728,40.7127753
NCT01764841,Portland,Oregon,United States,-122.6783853,45.515232
NCT01764841,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT01764841,Philadelphia,Pennsylvania,United States,-75.1652215,39.9525839
NCT01764841,Charleston,South Carolina,United States,-79.93105120000001,32.7764749
NCT01764841,Fort Worth,Texas,United States,-97.3307658,32.7554883
NCT01764841,Houston,Texas,United States,-95.3698028,29.7604267
NCT01764841,Houston,Texas,United States,-95.3698028,29.7604267
NCT01764841,Kingwood,Texas,United States,-95.18447739999999,30.0500255
NCT01764841,McKinney,Texas,United States,-96.6389342,33.1983388
NCT01764841,Tyler,Texas,United States,-95.30106239999999,32.3512601
NCT01764841,Abingdon,Virginia,United States,-81.9773482,36.70983349999999
NCT01764841,Richmond,Virginia,United States,-77.4360481,37.5407246
NCT01764841,Spokane,Washington,United States,-117.4260466,47.6587802
NCT01764841,Tacoma,Washington,United States,-122.4442906,47.2528768
NCT01764841,Buenos Aires,Ciudad Auton. De Buenos Aires,Argentina,-58.3815591,-34.6036844
NCT01764841,Godoy Cruz,Mendoza,Argentina,-68.8583963,-32.9286268
NCT01764841,Vicente López,NA,Argentina,-58.473816,-34.5281205
NCT01764841,Woolloongabba,Queensland,Australia,153.035968,-27.486534
NCT01764841,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT01764841,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT01764841,Woodville,South Australia,Australia,138.5369358,-34.8789633
NCT01764841,Parkville,Victoria,Australia,144.9426083,-37.7787036
NCT01764841,Prahran,Victoria,Australia,145.0027616,-37.8507947
NCT01764841,Murdoch,Western Australia,Australia,115.8425735,-32.0698917
NCT01764841,Box Hill,NA,Australia,145.1238563,-37.8181073
NCT01764841,Cairns,NA,Australia,145.7709529,-16.9203476
NCT01764841,Frankston,NA,Australia,145.135722,-38.1466246
NCT01764841,Kogarah,NA,Australia,151.1372588,-33.9643523
NCT01764841,Toorak Gardens,NA,Australia,138.6374021,-34.9316498
NCT01764841,Aarhus C,NA,Denmark,10.202726,56.1460465
NCT01764841,Hellerup,NA,Denmark,12.569196,55.73665399999999
NCT01764841,Naestved,NA,Denmark,11.759207,55.224613
NCT01764841,Roskilde,NA,Denmark,12.087845,55.64191
